workerid,exptid,condition,trial_type,trial_num,kind_type,kind_label,feature_label,response
bf4ebc4b145dfdc637be76a9c1b0f96b,1,pedageneric,id,3,artifact,Blicket,squeaks,1
7302c29a77948e5557b5116eca1ece03,1,accidental,response,1,artifact,Blicket,squeaks,0.82
7302c29a77948e5557b5116eca1ece03,1,accidental,response,2,bird,Fep,has white wings,0.8
7302c29a77948e5557b5116eca1ece03,1,accidental,response,3,flower,Dax,has a black center,0.73
7302c29a77948e5557b5116eca1ece03,1,accidental,id,1,artifact,Blicket,squeaks,0
7302c29a77948e5557b5116eca1ece03,1,accidental,id,2,bird,Fep,has white wings,1
7302c29a77948e5557b5116eca1ece03,1,accidental,id,3,flower,Dax,has a black center,1
4d753ddf9989316c33ff6604392b3e15,1,accidental,response,1,bird,Fep,has white wings,0.79
4d753ddf9989316c33ff6604392b3e15,1,accidental,response,2,flower,Dax,has a black center,0.5
4d753ddf9989316c33ff6604392b3e15,1,accidental,response,3,artifact,Blicket,squeaks,0.82
4d753ddf9989316c33ff6604392b3e15,1,accidental,id,1,bird,Fep,has white wings,1
4d753ddf9989316c33ff6604392b3e15,1,accidental,id,2,flower,Dax,has a black center,1
4d753ddf9989316c33ff6604392b3e15,1,accidental,id,3,artifact,Blicket,squeaks,1
c4aa306f7e20fca49cb7b7014bba44b3,1,3accidental,response,1,flower,Dax,has a black center,1
c4aa306f7e20fca49cb7b7014bba44b3,1,3accidental,response,2,artifact,Blicket,squeaks,1
c4aa306f7e20fca49cb7b7014bba44b3,1,3accidental,response,3,bird,Fep,has white wings,0.99
c4aa306f7e20fca49cb7b7014bba44b3,1,3accidental,id,1,flower,Dax,has a black center,1
c4aa306f7e20fca49cb7b7014bba44b3,1,3accidental,id,2,artifact,Blicket,squeaks,1
c4aa306f7e20fca49cb7b7014bba44b3,1,3accidental,id,3,bird,Fep,has white wings,1
790620bbe30d01ae9ef226f11b4e9f49,1,3accidental,response,1,flower,Dax,has a black center,0.63
790620bbe30d01ae9ef226f11b4e9f49,1,3accidental,response,2,bird,Fep,has white wings,0.55
790620bbe30d01ae9ef226f11b4e9f49,1,3accidental,response,3,artifact,Blicket,squeaks,0.36
790620bbe30d01ae9ef226f11b4e9f49,1,3accidental,id,1,flower,Dax,has a black center,1
790620bbe30d01ae9ef226f11b4e9f49,1,3accidental,id,2,bird,Fep,has white wings,1
790620bbe30d01ae9ef226f11b4e9f49,1,3accidental,id,3,artifact,Blicket,squeaks,0
e84040e619f08d7eb115c64e16773e14,1,3pedagogical,response,1,artifact,Blicket,squeaks,0.93
e84040e619f08d7eb115c64e16773e14,1,3pedagogical,response,2,flower,Dax,has a black center,0.92
e84040e619f08d7eb115c64e16773e14,1,3pedagogical,response,3,bird,Fep,has white wings,0.78
e84040e619f08d7eb115c64e16773e14,1,3pedagogical,id,1,artifact,Blicket,squeaks,1
e84040e619f08d7eb115c64e16773e14,1,3pedagogical,id,2,flower,Dax,has a black center,1
e84040e619f08d7eb115c64e16773e14,1,3pedagogical,id,3,bird,Fep,has white wings,1
89cb85a4d901a652cbba9f5ac1fee0bf,1,3accidental,response,1,flower,Dax,has a black center,1
89cb85a4d901a652cbba9f5ac1fee0bf,1,3accidental,response,2,bird,Fep,has white wings,1
89cb85a4d901a652cbba9f5ac1fee0bf,1,3accidental,response,3,artifact,Blicket,squeaks,1
89cb85a4d901a652cbba9f5ac1fee0bf,1,3accidental,id,1,flower,Dax,has a black center,1
89cb85a4d901a652cbba9f5ac1fee0bf,1,3accidental,id,2,bird,Fep,has white wings,1
89cb85a4d901a652cbba9f5ac1fee0bf,1,3accidental,id,3,artifact,Blicket,squeaks,1
602f491d5396dce1a7d84b5dfc94055d,1,3pedagogical,response,1,artifact,Blicket,squeaks,1
602f491d5396dce1a7d84b5dfc94055d,1,3pedagogical,response,2,flower,Dax,has a black center,1
602f491d5396dce1a7d84b5dfc94055d,1,3pedagogical,response,3,bird,Fep,has white wings,1
602f491d5396dce1a7d84b5dfc94055d,1,3pedagogical,id,1,artifact,Blicket,squeaks,1
602f491d5396dce1a7d84b5dfc94055d,1,3pedagogical,id,2,flower,Dax,has a black center,1
602f491d5396dce1a7d84b5dfc94055d,1,3pedagogical,id,3,bird,Fep,has white wings,1
d6f1b26315c24fae3ef0a35166f66132,1,pedageneric,response,1,bird,Fep,has white wings,0.96
d6f1b26315c24fae3ef0a35166f66132,1,pedageneric,response,2,flower,Dax,has a black center,0.96
d6f1b26315c24fae3ef0a35166f66132,1,pedageneric,response,3,artifact,Blicket,squeaks,1
d6f1b26315c24fae3ef0a35166f66132,1,pedageneric,id,1,bird,Fep,has white wings,1
d6f1b26315c24fae3ef0a35166f66132,1,pedageneric,id,2,flower,Dax,has a black center,1
d6f1b26315c24fae3ef0a35166f66132,1,pedageneric,id,3,artifact,Blicket,squeaks,1
3264b4f1e9684cde03119b9284d1fbaf,1,3pedagogical,response,1,artifact,Blicket,squeaks,0.96
3264b4f1e9684cde03119b9284d1fbaf,1,3pedagogical,response,2,bird,Fep,has white wings,0.94
3264b4f1e9684cde03119b9284d1fbaf,1,3pedagogical,response,3,flower,Dax,has a black center,0.99
3264b4f1e9684cde03119b9284d1fbaf,1,3pedagogical,id,1,artifact,Blicket,squeaks,1
3264b4f1e9684cde03119b9284d1fbaf,1,3pedagogical,id,2,bird,Fep,has white wings,1
3264b4f1e9684cde03119b9284d1fbaf,1,3pedagogical,id,3,flower,Dax,has a black center,1
3c7a3f172004b973790b05c858b00811,1,pedagogical,response,1,flower,Dax,has a black center,1
3c7a3f172004b973790b05c858b00811,1,pedagogical,response,2,artifact,Blicket,squeaks,1
3c7a3f172004b973790b05c858b00811,1,pedagogical,response,3,bird,Fep,has white wings,0.5
3c7a3f172004b973790b05c858b00811,1,pedagogical,id,1,flower,Dax,has a black center,1
3c7a3f172004b973790b05c858b00811,1,pedagogical,id,2,artifact,Blicket,squeaks,1
3c7a3f172004b973790b05c858b00811,1,pedagogical,id,3,bird,Fep,has white wings,1
9dc07b34896ca393dcb59f062eb579fa,1,2accidental,response,1,bird,Fep,has white wings,0.78
9dc07b34896ca393dcb59f062eb579fa,1,2accidental,response,2,flower,Dax,has a black center,0.8
9dc07b34896ca393dcb59f062eb579fa,1,2accidental,response,3,artifact,Blicket,squeaks,0.79
9dc07b34896ca393dcb59f062eb579fa,1,2accidental,id,1,bird,Fep,has white wings,0
9dc07b34896ca393dcb59f062eb579fa,1,2accidental,id,2,flower,Dax,has a black center,0
9dc07b34896ca393dcb59f062eb579fa,1,2accidental,id,3,artifact,Blicket,squeaks,0
0a053a020885bf42ef821cc479d85309,1,3pedagogical,response,1,bird,Fep,has white wings,0.77
0a053a020885bf42ef821cc479d85309,1,3pedagogical,response,2,flower,Dax,has a black center,0.73
0a053a020885bf42ef821cc479d85309,1,3pedagogical,response,3,artifact,Blicket,squeaks,0.72
0a053a020885bf42ef821cc479d85309,1,3pedagogical,id,1,bird,Fep,has white wings,1
0a053a020885bf42ef821cc479d85309,1,3pedagogical,id,2,flower,Dax,has a black center,1
0a053a020885bf42ef821cc479d85309,1,3pedagogical,id,3,artifact,Blicket,squeaks,1
649427444a02af7b390b87bac33ca643,1,2accidental,response,1,flower,Dax,has a black center,0.88
649427444a02af7b390b87bac33ca643,1,2accidental,response,2,bird,Fep,has white wings,0.75
649427444a02af7b390b87bac33ca643,1,2accidental,response,3,artifact,Blicket,squeaks,0.97
649427444a02af7b390b87bac33ca643,1,2accidental,id,1,flower,Dax,has a black center,1
649427444a02af7b390b87bac33ca643,1,2accidental,id,2,bird,Fep,has white wings,1
649427444a02af7b390b87bac33ca643,1,2accidental,id,3,artifact,Blicket,squeaks,1
0ac4597a9724cc8a95f6a111f0a38c34,1,3pedagogical,response,1,flower,Dax,has a black center,0.92
0ac4597a9724cc8a95f6a111f0a38c34,1,3pedagogical,response,2,artifact,Blicket,squeaks,0.94
0ac4597a9724cc8a95f6a111f0a38c34,1,3pedagogical,response,3,bird,Fep,has white wings,0.9
0ac4597a9724cc8a95f6a111f0a38c34,1,3pedagogical,id,1,flower,Dax,has a black center,1
0ac4597a9724cc8a95f6a111f0a38c34,1,3pedagogical,id,2,artifact,Blicket,squeaks,1
0ac4597a9724cc8a95f6a111f0a38c34,1,3pedagogical,id,3,bird,Fep,has white wings,1
8955fb370e5a485349bf7d5e365a9971,1,3accidental,response,1,bird,Fep,has white wings,0.52
8955fb370e5a485349bf7d5e365a9971,1,3accidental,response,2,flower,Dax,has a black center,0.68
8955fb370e5a485349bf7d5e365a9971,1,3accidental,response,3,artifact,Blicket,squeaks,0.78
8955fb370e5a485349bf7d5e365a9971,1,3accidental,id,1,bird,Fep,has white wings,1
8955fb370e5a485349bf7d5e365a9971,1,3accidental,id,2,flower,Dax,has a black center,1
8955fb370e5a485349bf7d5e365a9971,1,3accidental,id,3,artifact,Blicket,squeaks,1
cf6edb8f964233bb1b64fdf8aeec0872,1,2accidental,response,1,bird,Fep,has white wings,0.49
cf6edb8f964233bb1b64fdf8aeec0872,1,2accidental,response,2,flower,Dax,has a black center,0.73
cf6edb8f964233bb1b64fdf8aeec0872,1,2accidental,response,3,artifact,Blicket,squeaks,0.5
cf6edb8f964233bb1b64fdf8aeec0872,1,2accidental,id,1,bird,Fep,has white wings,1
cf6edb8f964233bb1b64fdf8aeec0872,1,2accidental,id,2,flower,Dax,has a black center,1
cf6edb8f964233bb1b64fdf8aeec0872,1,2accidental,id,3,artifact,Blicket,squeaks,1
f7ac7ac3d51b0a56f4fefb45a70ef376,1,3accidental,response,1,flower,Dax,has a black center,0.99
f7ac7ac3d51b0a56f4fefb45a70ef376,1,3accidental,response,2,bird,Fep,has white wings,0.99
f7ac7ac3d51b0a56f4fefb45a70ef376,1,3accidental,response,3,artifact,Blicket,squeaks,0.99
f7ac7ac3d51b0a56f4fefb45a70ef376,1,3accidental,id,1,flower,Dax,has a black center,1
f7ac7ac3d51b0a56f4fefb45a70ef376,1,3accidental,id,2,bird,Fep,has white wings,1
f7ac7ac3d51b0a56f4fefb45a70ef376,1,3accidental,id,3,artifact,Blicket,squeaks,1
1bc6eba0c1e10927409a63707f1c25c9,1,3accidental,response,1,flower,Dax,has a black center,0.17
1bc6eba0c1e10927409a63707f1c25c9,1,3accidental,response,2,artifact,Blicket,squeaks,0.85
1bc6eba0c1e10927409a63707f1c25c9,1,3accidental,response,3,bird,Fep,has white wings,0.88
1bc6eba0c1e10927409a63707f1c25c9,1,3accidental,id,1,flower,Dax,has a black center,1
1bc6eba0c1e10927409a63707f1c25c9,1,3accidental,id,2,artifact,Blicket,squeaks,1
1bc6eba0c1e10927409a63707f1c25c9,1,3accidental,id,3,bird,Fep,has white wings,1
7437924f309d89c86ebc683fe903ced4,1,3pedagogical,response,1,artifact,Blicket,squeaks,1
7437924f309d89c86ebc683fe903ced4,1,3pedagogical,response,2,flower,Dax,has a black center,1
7437924f309d89c86ebc683fe903ced4,1,3pedagogical,response,3,bird,Fep,has white wings,0.64
7437924f309d89c86ebc683fe903ced4,1,3pedagogical,id,1,artifact,Blicket,squeaks,1
7437924f309d89c86ebc683fe903ced4,1,3pedagogical,id,2,flower,Dax,has a black center,1
7437924f309d89c86ebc683fe903ced4,1,3pedagogical,id,3,bird,Fep,has white wings,1
14a127d3176ca1362249768355996c71,1,3pedagogical,response,1,artifact,Blicket,squeaks,1
14a127d3176ca1362249768355996c71,1,3pedagogical,response,2,flower,Dax,has a black center,1
14a127d3176ca1362249768355996c71,1,3pedagogical,response,3,bird,Fep,has white wings,1
14a127d3176ca1362249768355996c71,1,3pedagogical,id,1,artifact,Blicket,squeaks,1
14a127d3176ca1362249768355996c71,1,3pedagogical,id,2,flower,Dax,has a black center,1
14a127d3176ca1362249768355996c71,1,3pedagogical,id,3,bird,Fep,has white wings,1
16b724e38e7226465992f6bfd449626d,1,3accidental,response,1,bird,Fep,has white wings,0.61
16b724e38e7226465992f6bfd449626d,1,3accidental,response,2,artifact,Blicket,squeaks,0.75
16b724e38e7226465992f6bfd449626d,1,3accidental,response,3,flower,Dax,has a black center,0.41
16b724e38e7226465992f6bfd449626d,1,3accidental,id,1,bird,Fep,has white wings,1
16b724e38e7226465992f6bfd449626d,1,3accidental,id,2,artifact,Blicket,squeaks,1
16b724e38e7226465992f6bfd449626d,1,3accidental,id,3,flower,Dax,has a black center,1
602f491d5396dce1a7d84b5dfc94055d,1,3pedagogical,response,1,bird,Fep,has white wings,0.71
602f491d5396dce1a7d84b5dfc94055d,1,3pedagogical,response,2,flower,Dax,has a black center,0.73
602f491d5396dce1a7d84b5dfc94055d,1,3pedagogical,response,3,artifact,Blicket,squeaks,0.83
602f491d5396dce1a7d84b5dfc94055d,1,3pedagogical,id,1,bird,Fep,has white wings,1
602f491d5396dce1a7d84b5dfc94055d,1,3pedagogical,id,2,flower,Dax,has a black center,1
602f491d5396dce1a7d84b5dfc94055d,1,3pedagogical,id,3,artifact,Blicket,squeaks,1
22cf1cee27a1591a7b9d484804eae4a7,1,3pedagogical,response,1,artifact,Blicket,squeaks,0.88
22cf1cee27a1591a7b9d484804eae4a7,1,3pedagogical,response,2,flower,Dax,has a black center,0.89
22cf1cee27a1591a7b9d484804eae4a7,1,3pedagogical,response,3,bird,Fep,has white wings,0.94
22cf1cee27a1591a7b9d484804eae4a7,1,3pedagogical,id,1,artifact,Blicket,squeaks,1
22cf1cee27a1591a7b9d484804eae4a7,1,3pedagogical,id,2,flower,Dax,has a black center,1
22cf1cee27a1591a7b9d484804eae4a7,1,3pedagogical,id,3,bird,Fep,has white wings,1
9b9968f964919a6ea1d5fb2f7f8fb3ee,1,3pedagogical,response,1,bird,Fep,has white wings,0.27
9b9968f964919a6ea1d5fb2f7f8fb3ee,1,3pedagogical,response,2,artifact,Blicket,squeaks,0.87
9b9968f964919a6ea1d5fb2f7f8fb3ee,1,3pedagogical,response,3,flower,Dax,has a black center,0.67
9b9968f964919a6ea1d5fb2f7f8fb3ee,1,3pedagogical,id,1,bird,Fep,has white wings,1
9b9968f964919a6ea1d5fb2f7f8fb3ee,1,3pedagogical,id,2,artifact,Blicket,squeaks,1
9b9968f964919a6ea1d5fb2f7f8fb3ee,1,3pedagogical,id,3,flower,Dax,has a black center,1
8972c3fa113d18544f247c1d5dc83dbf,1,3pedagogical,response,1,bird,Fep,has white wings,1
8972c3fa113d18544f247c1d5dc83dbf,1,3pedagogical,response,2,flower,Dax,has a black center,0.88
8972c3fa113d18544f247c1d5dc83dbf,1,3pedagogical,response,3,artifact,Blicket,squeaks,0.77
8972c3fa113d18544f247c1d5dc83dbf,1,3pedagogical,id,1,bird,Fep,has white wings,1
8972c3fa113d18544f247c1d5dc83dbf,1,3pedagogical,id,2,flower,Dax,has a black center,1
8972c3fa113d18544f247c1d5dc83dbf,1,3pedagogical,id,3,artifact,Blicket,squeaks,1
0bf13d3412c0ae19e0dae2294a90bcd5,1,2accidental,response,1,flower,Dax,has a black center,0.81
0bf13d3412c0ae19e0dae2294a90bcd5,1,2accidental,response,2,artifact,Blicket,squeaks,0.83
0bf13d3412c0ae19e0dae2294a90bcd5,1,2accidental,response,3,bird,Fep,has white wings,0.51
0bf13d3412c0ae19e0dae2294a90bcd5,1,2accidental,id,1,flower,Dax,has a black center,1
0bf13d3412c0ae19e0dae2294a90bcd5,1,2accidental,id,2,artifact,Blicket,squeaks,1
0bf13d3412c0ae19e0dae2294a90bcd5,1,2accidental,id,3,bird,Fep,has white wings,1
01636a7bf35ed05c9efac81b10b12fcf,1,2accidental,response,1,bird,Fep,has white wings,0.48
01636a7bf35ed05c9efac81b10b12fcf,1,2accidental,response,2,artifact,Blicket,squeaks,0.84
01636a7bf35ed05c9efac81b10b12fcf,1,2accidental,response,3,flower,Dax,has a black center,0.75
01636a7bf35ed05c9efac81b10b12fcf,1,2accidental,id,1,bird,Fep,has white wings,1
01636a7bf35ed05c9efac81b10b12fcf,1,2accidental,id,2,artifact,Blicket,squeaks,1
01636a7bf35ed05c9efac81b10b12fcf,1,2accidental,id,3,flower,Dax,has a black center,1
2745d0eddd47597485a3c45bfa00441f,1,2accidental,response,1,artifact,Blicket,squeaks,0.27
2745d0eddd47597485a3c45bfa00441f,1,2accidental,response,2,flower,Dax,has a black center,0.69
2745d0eddd47597485a3c45bfa00441f,1,2accidental,response,3,bird,Fep,has white wings,0.21
2745d0eddd47597485a3c45bfa00441f,1,2accidental,id,1,artifact,Blicket,squeaks,1
2745d0eddd47597485a3c45bfa00441f,1,2accidental,id,2,flower,Dax,has a black center,1
2745d0eddd47597485a3c45bfa00441f,1,2accidental,id,3,bird,Fep,has white wings,1
d082cc37275f19336ef88324c3fdb5b9,1,2pedagogical,response,1,flower,Dax,has a black center,0.84
d082cc37275f19336ef88324c3fdb5b9,1,2pedagogical,response,2,artifact,Blicket,squeaks,0.89
d082cc37275f19336ef88324c3fdb5b9,1,2pedagogical,response,3,bird,Fep,has white wings,0.89
d082cc37275f19336ef88324c3fdb5b9,1,2pedagogical,id,1,flower,Dax,has a black center,1
d082cc37275f19336ef88324c3fdb5b9,1,2pedagogical,id,2,artifact,Blicket,squeaks,1
d082cc37275f19336ef88324c3fdb5b9,1,2pedagogical,id,3,bird,Fep,has white wings,1
f16ef588f346c52c82a1f1de45233ed5,1,2accidental,response,1,artifact,Blicket,squeaks,1
f16ef588f346c52c82a1f1de45233ed5,1,2accidental,response,2,bird,Fep,has white wings,0
f16ef588f346c52c82a1f1de45233ed5,1,2accidental,response,3,flower,Dax,has a black center,1
f16ef588f346c52c82a1f1de45233ed5,1,2accidental,id,1,artifact,Blicket,squeaks,1
f16ef588f346c52c82a1f1de45233ed5,1,2accidental,id,2,bird,Fep,has white wings,1
f16ef588f346c52c82a1f1de45233ed5,1,2accidental,id,3,flower,Dax,has a black center,1
a754338d6dac0acee74a569da7a09e17,1,2pedagogical,response,1,flower,Dax,has a black center,0.9
a754338d6dac0acee74a569da7a09e17,1,2pedagogical,response,2,bird,Fep,has white wings,0.87
a754338d6dac0acee74a569da7a09e17,1,2pedagogical,response,3,artifact,Blicket,squeaks,0.83
a754338d6dac0acee74a569da7a09e17,1,2pedagogical,id,1,flower,Dax,has a black center,1
a754338d6dac0acee74a569da7a09e17,1,2pedagogical,id,2,bird,Fep,has white wings,1
a754338d6dac0acee74a569da7a09e17,1,2pedagogical,id,3,artifact,Blicket,squeaks,1
3d7f415938a5095ed9b59553a02e6503,1,2accidental,response,1,artifact,Blicket,squeaks,0.8
3d7f415938a5095ed9b59553a02e6503,1,2accidental,response,2,flower,Dax,has a black center,0.62
3d7f415938a5095ed9b59553a02e6503,1,2accidental,response,3,bird,Fep,has white wings,0.73
3d7f415938a5095ed9b59553a02e6503,1,2accidental,id,1,artifact,Blicket,squeaks,0
3d7f415938a5095ed9b59553a02e6503,1,2accidental,id,2,flower,Dax,has a black center,0
3d7f415938a5095ed9b59553a02e6503,1,2accidental,id,3,bird,Fep,has white wings,1
e4449da61685adbf327e13dc4886416b,1,2pedagogical,response,1,bird,Fep,has white wings,0.42
e4449da61685adbf327e13dc4886416b,1,2pedagogical,response,2,flower,Dax,has a black center,0.44
e4449da61685adbf327e13dc4886416b,1,2pedagogical,response,3,artifact,Blicket,squeaks,0.4
e4449da61685adbf327e13dc4886416b,1,2pedagogical,id,1,bird,Fep,has white wings,1
e4449da61685adbf327e13dc4886416b,1,2pedagogical,id,2,flower,Dax,has a black center,1
e4449da61685adbf327e13dc4886416b,1,2pedagogical,id,3,artifact,Blicket,squeaks,1
feed8fe733fa22ea6a333c7754921d7b,1,2pedagogical,response,1,flower,Dax,has a black center,0.16
feed8fe733fa22ea6a333c7754921d7b,1,2pedagogical,response,2,bird,Fep,has white wings,0.92
feed8fe733fa22ea6a333c7754921d7b,1,2pedagogical,response,3,artifact,Blicket,squeaks,0.49
feed8fe733fa22ea6a333c7754921d7b,1,2pedagogical,id,1,flower,Dax,has a black center,1
feed8fe733fa22ea6a333c7754921d7b,1,2pedagogical,id,2,bird,Fep,has white wings,1
feed8fe733fa22ea6a333c7754921d7b,1,2pedagogical,id,3,artifact,Blicket,squeaks,1
ed3076bd7c53c72647bbddd1f6444d7c,1,2accidental,response,1,artifact,Blicket,squeaks,0.99
ed3076bd7c53c72647bbddd1f6444d7c,1,2accidental,response,2,bird,Fep,has white wings,0.85
ed3076bd7c53c72647bbddd1f6444d7c,1,2accidental,response,3,flower,Dax,has a black center,0.87
ed3076bd7c53c72647bbddd1f6444d7c,1,2accidental,id,1,artifact,Blicket,squeaks,1
ed3076bd7c53c72647bbddd1f6444d7c,1,2accidental,id,2,bird,Fep,has white wings,1
ed3076bd7c53c72647bbddd1f6444d7c,1,2accidental,id,3,flower,Dax,has a black center,1
64f2053628bea3fe4abcfbb7d643a0b2,1,2pedagogical,response,1,artifact,Blicket,squeaks,0.61
64f2053628bea3fe4abcfbb7d643a0b2,1,2pedagogical,response,2,flower,Dax,has a black center,0.72
64f2053628bea3fe4abcfbb7d643a0b2,1,2pedagogical,response,3,bird,Fep,has white wings,0.43
64f2053628bea3fe4abcfbb7d643a0b2,1,2pedagogical,id,1,artifact,Blicket,squeaks,0
64f2053628bea3fe4abcfbb7d643a0b2,1,2pedagogical,id,2,flower,Dax,has a black center,1
64f2053628bea3fe4abcfbb7d643a0b2,1,2pedagogical,id,3,bird,Fep,has white wings,1
b7b3add4651f705b9c7f6d591414bab5,1,2accidental,response,1,bird,Fep,has white wings,0.49
b7b3add4651f705b9c7f6d591414bab5,1,2accidental,response,2,artifact,Blicket,squeaks,0.62
b7b3add4651f705b9c7f6d591414bab5,1,2accidental,response,3,flower,Dax,has a black center,0.64
b7b3add4651f705b9c7f6d591414bab5,1,2accidental,id,1,bird,Fep,has white wings,1
b7b3add4651f705b9c7f6d591414bab5,1,2accidental,id,2,artifact,Blicket,squeaks,1
b7b3add4651f705b9c7f6d591414bab5,1,2accidental,id,3,flower,Dax,has a black center,1
d970dc338197df2e38ee3edcfc48b37c,1,2accidental,response,1,flower,Dax,has a black center,0.38
d970dc338197df2e38ee3edcfc48b37c,1,2accidental,response,2,bird,Fep,has white wings,0.59
d970dc338197df2e38ee3edcfc48b37c,1,2accidental,response,3,artifact,Blicket,squeaks,0.76
d970dc338197df2e38ee3edcfc48b37c,1,2accidental,id,1,flower,Dax,has a black center,1
d970dc338197df2e38ee3edcfc48b37c,1,2accidental,id,2,bird,Fep,has white wings,1
d970dc338197df2e38ee3edcfc48b37c,1,2accidental,id,3,artifact,Blicket,squeaks,1
58ee4ab7f0eb725601ae99c075bcfff7,1,2accidental,response,1,flower,Dax,has a black center,0.79
58ee4ab7f0eb725601ae99c075bcfff7,1,2accidental,response,2,artifact,Blicket,squeaks,0.95
58ee4ab7f0eb725601ae99c075bcfff7,1,2accidental,response,3,bird,Fep,has white wings,0.93
58ee4ab7f0eb725601ae99c075bcfff7,1,2accidental,id,1,flower,Dax,has a black center,1
58ee4ab7f0eb725601ae99c075bcfff7,1,2accidental,id,2,artifact,Blicket,squeaks,1
58ee4ab7f0eb725601ae99c075bcfff7,1,2accidental,id,3,bird,Fep,has white wings,1
cbf5362060e69fd44eef754cf95a4431,1,2accidental,response,1,artifact,Blicket,squeaks,0.26
cbf5362060e69fd44eef754cf95a4431,1,2accidental,response,2,flower,Dax,has a black center,0.72
cbf5362060e69fd44eef754cf95a4431,1,2accidental,response,3,bird,Fep,has white wings,0.75
cbf5362060e69fd44eef754cf95a4431,1,2accidental,id,1,artifact,Blicket,squeaks,0
cbf5362060e69fd44eef754cf95a4431,1,2accidental,id,2,flower,Dax,has a black center,1
cbf5362060e69fd44eef754cf95a4431,1,2accidental,id,3,bird,Fep,has white wings,1
11b84f2613fd0e5698e010b65b5e8c37,1,2pedagogical,response,1,flower,Dax,has a black center,0.5
11b84f2613fd0e5698e010b65b5e8c37,1,2pedagogical,response,2,artifact,Blicket,squeaks,0.61
11b84f2613fd0e5698e010b65b5e8c37,1,2pedagogical,response,3,bird,Fep,has white wings,0.6
11b84f2613fd0e5698e010b65b5e8c37,1,2pedagogical,id,1,flower,Dax,has a black center,1
11b84f2613fd0e5698e010b65b5e8c37,1,2pedagogical,id,2,artifact,Blicket,squeaks,1
11b84f2613fd0e5698e010b65b5e8c37,1,2pedagogical,id,3,bird,Fep,has white wings,1
bff3401810853ced6b5bb9a6d511f937,1,2pedagogical,response,1,bird,Fep,has white wings,0.49
bff3401810853ced6b5bb9a6d511f937,1,2pedagogical,response,2,flower,Dax,has a black center,0.58
bff3401810853ced6b5bb9a6d511f937,1,2pedagogical,response,3,artifact,Blicket,squeaks,0.78
bff3401810853ced6b5bb9a6d511f937,1,2pedagogical,id,1,bird,Fep,has white wings,1
bff3401810853ced6b5bb9a6d511f937,1,2pedagogical,id,2,flower,Dax,has a black center,1
bff3401810853ced6b5bb9a6d511f937,1,2pedagogical,id,3,artifact,Blicket,squeaks,1
bedcc2096ab97bb7cd9b7fdc9db564b7,1,2pedagogical,response,1,artifact,Blicket,squeaks,0.99
bedcc2096ab97bb7cd9b7fdc9db564b7,1,2pedagogical,response,2,bird,Fep,has white wings,0.98
bedcc2096ab97bb7cd9b7fdc9db564b7,1,2pedagogical,response,3,flower,Dax,has a black center,1
bedcc2096ab97bb7cd9b7fdc9db564b7,1,2pedagogical,id,1,artifact,Blicket,squeaks,1
bedcc2096ab97bb7cd9b7fdc9db564b7,1,2pedagogical,id,2,bird,Fep,has white wings,1
bedcc2096ab97bb7cd9b7fdc9db564b7,1,2pedagogical,id,3,flower,Dax,has a black center,1
de28801c8cfb5ea2f861bad0ac08aed3,1,accidental,response,1,bird,Fep,has white wings,0.64
de28801c8cfb5ea2f861bad0ac08aed3,1,accidental,response,2,flower,Dax,has a black center,0.97
de28801c8cfb5ea2f861bad0ac08aed3,1,accidental,response,3,artifact,Blicket,squeaks,1
de28801c8cfb5ea2f861bad0ac08aed3,1,accidental,id,1,bird,Fep,has white wings,1
de28801c8cfb5ea2f861bad0ac08aed3,1,accidental,id,2,flower,Dax,has a black center,1
de28801c8cfb5ea2f861bad0ac08aed3,1,accidental,id,3,artifact,Blicket,squeaks,1
9b164bb894ba7df0ad22beb5db240509,1,pedageneric,response,1,flower,Dax,has a black center,1
9b164bb894ba7df0ad22beb5db240509,1,pedageneric,response,2,artifact,Blicket,squeaks,1
9b164bb894ba7df0ad22beb5db240509,1,pedageneric,response,3,bird,Fep,has white wings,1
9b164bb894ba7df0ad22beb5db240509,1,pedageneric,id,1,flower,Dax,has a black center,1
9b164bb894ba7df0ad22beb5db240509,1,pedageneric,id,2,artifact,Blicket,squeaks,1
9b164bb894ba7df0ad22beb5db240509,1,pedageneric,id,3,bird,Fep,has white wings,1
a54ebfc24a90dd311040571389daf569,1,pedagogical,response,1,artifact,Blicket,squeaks,0.82
a54ebfc24a90dd311040571389daf569,1,pedagogical,response,2,flower,Dax,has a black center,0.87
a54ebfc24a90dd311040571389daf569,1,pedagogical,response,3,bird,Fep,has white wings,0.88
a54ebfc24a90dd311040571389daf569,1,pedagogical,id,1,artifact,Blicket,squeaks,1
a54ebfc24a90dd311040571389daf569,1,pedagogical,id,2,flower,Dax,has a black center,1
a54ebfc24a90dd311040571389daf569,1,pedagogical,id,3,bird,Fep,has white wings,1
5ee6225ce17969bb801c8c897a44ea18,1,accidental,response,1,artifact,Blicket,squeaks,0.94
5ee6225ce17969bb801c8c897a44ea18,1,accidental,response,2,bird,Fep,has white wings,0.66
5ee6225ce17969bb801c8c897a44ea18,1,accidental,response,3,flower,Dax,has a black center,0.65
5ee6225ce17969bb801c8c897a44ea18,1,accidental,id,1,artifact,Blicket,squeaks,1
5ee6225ce17969bb801c8c897a44ea18,1,accidental,id,2,bird,Fep,has white wings,1
5ee6225ce17969bb801c8c897a44ea18,1,accidental,id,3,flower,Dax,has a black center,1
