workerid,exptid,trial_type,trial_num,condition,kind_type,kind_label,feature_label,response,n_correct,pass,pass_sound
74ab37dd909cb1d3a225cf140ac10004,1,response,2,generic,artifact,Blicket,squeaks,0.86,3,TRUE,TRUE
74ab37dd909cb1d3a225cf140ac10004,1,response,3,generic,flower,Dax,has a black center,0.78,3,TRUE,TRUE
756076105413ba3d5214bd93649943c1,1,id,1,4accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
756076105413ba3d5214bd93649943c1,1,id,2,4accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
756076105413ba3d5214bd93649943c1,1,id,3,4accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
756076105413ba3d5214bd93649943c1,1,response,1,4accidental,bird,Fep,has white wings,0.83,3,TRUE,TRUE
756076105413ba3d5214bd93649943c1,1,response,2,4accidental,artifact,Blicket,squeaks,0.82,3,TRUE,TRUE
756076105413ba3d5214bd93649943c1,1,response,3,4accidental,flower,Dax,has a black center,0.84,3,TRUE,TRUE
75b097cc96c9cac5ea8ed0f47df4a448,1,id,1,2accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
75b097cc96c9cac5ea8ed0f47df4a448,1,id,2,2accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
75b097cc96c9cac5ea8ed0f47df4a448,1,id,3,2accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
75b097cc96c9cac5ea8ed0f47df4a448,1,response,1,2accidental,flower,Dax,has a black center,0.53,3,TRUE,TRUE
75b097cc96c9cac5ea8ed0f47df4a448,1,response,2,2accidental,bird,Fep,has white wings,0.86,3,TRUE,TRUE
75b097cc96c9cac5ea8ed0f47df4a448,1,response,3,2accidental,artifact,Blicket,squeaks,0.93,3,TRUE,TRUE
76c2dccca962c8016a3fb86e112cb435,1,id,1,accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
76c2dccca962c8016a3fb86e112cb435,1,id,2,accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
76c2dccca962c8016a3fb86e112cb435,1,id,3,accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
76c2dccca962c8016a3fb86e112cb435,1,response,1,accidental,artifact,Blicket,squeaks,0.84,3,TRUE,TRUE
76c2dccca962c8016a3fb86e112cb435,1,response,2,accidental,bird,Fep,has white wings,0.58,3,TRUE,TRUE
76c2dccca962c8016a3fb86e112cb435,1,response,3,accidental,flower,Dax,has a black center,0.76,3,TRUE,TRUE
76d454e311bcf54b2083286bdc355002,1,id,1,accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
76d454e311bcf54b2083286bdc355002,1,id,2,accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
76d454e311bcf54b2083286bdc355002,1,id,3,accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
76d454e311bcf54b2083286bdc355002,1,response,1,accidental,bird,Fep,has white wings,0.76,3,TRUE,TRUE
76d454e311bcf54b2083286bdc355002,1,response,2,accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
76d454e311bcf54b2083286bdc355002,1,response,3,accidental,flower,Dax,has a black center,0.51,3,TRUE,TRUE
77cdff4d0a776c410a8a9a9e88faaec2,1,id,1,pedageneric,artifact,Blicket,squeaks,1,3,TRUE,TRUE
77cdff4d0a776c410a8a9a9e88faaec2,1,id,2,pedageneric,bird,Fep,has white wings,1,3,TRUE,TRUE
77cdff4d0a776c410a8a9a9e88faaec2,1,id,3,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
77cdff4d0a776c410a8a9a9e88faaec2,1,response,1,pedageneric,artifact,Blicket,squeaks,0.95,3,TRUE,TRUE
77cdff4d0a776c410a8a9a9e88faaec2,1,response,2,pedageneric,bird,Fep,has white wings,1,3,TRUE,TRUE
77cdff4d0a776c410a8a9a9e88faaec2,1,response,3,pedageneric,flower,Dax,has a black center,0.96,3,TRUE,TRUE
78edc713a850c9cff859275c35b583b2,1,id,1,pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
78edc713a850c9cff859275c35b583b2,1,id,2,pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
78edc713a850c9cff859275c35b583b2,1,id,3,pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
78edc713a850c9cff859275c35b583b2,1,response,1,pedagogical,flower,Dax,has a black center,0.54,3,TRUE,TRUE
78edc713a850c9cff859275c35b583b2,1,response,2,pedagogical,artifact,Blicket,squeaks,0.98,3,TRUE,TRUE
78edc713a850c9cff859275c35b583b2,1,response,3,pedagogical,bird,Fep,has white wings,0.54,3,TRUE,TRUE
7ac027496c89792ccbfe768f58e4161c,1,id,1,2pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
7ac027496c89792ccbfe768f58e4161c,1,id,2,2pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
7ac027496c89792ccbfe768f58e4161c,1,id,3,2pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
7ac027496c89792ccbfe768f58e4161c,1,response,1,2pedagogical,flower,Dax,has a black center,0.98,3,TRUE,TRUE
7ac027496c89792ccbfe768f58e4161c,1,response,2,2pedagogical,artifact,Blicket,squeaks,0.97,3,TRUE,TRUE
7ac027496c89792ccbfe768f58e4161c,1,response,3,2pedagogical,bird,Fep,has white wings,0.95,3,TRUE,TRUE
7be8a0d68ff11625ab8420d36b94ffce,1,id,1,2accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
7be8a0d68ff11625ab8420d36b94ffce,1,id,2,2accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
7be8a0d68ff11625ab8420d36b94ffce,1,id,3,2accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
7be8a0d68ff11625ab8420d36b94ffce,1,response,1,2accidental,artifact,Blicket,squeaks,0.99,3,TRUE,TRUE
7be8a0d68ff11625ab8420d36b94ffce,1,response,2,2accidental,bird,Fep,has white wings,0.93,3,TRUE,TRUE
7be8a0d68ff11625ab8420d36b94ffce,1,response,3,2accidental,flower,Dax,has a black center,0.99,3,TRUE,TRUE
7d7715fdf52d94f4b8bdd8ed1e00a9ba,1,id,1,2pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
7d7715fdf52d94f4b8bdd8ed1e00a9ba,1,id,2,2pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
7d7715fdf52d94f4b8bdd8ed1e00a9ba,1,id,3,2pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
7d7715fdf52d94f4b8bdd8ed1e00a9ba,1,response,1,2pedagogical,bird,Fep,has white wings,0.7,3,TRUE,TRUE
7d7715fdf52d94f4b8bdd8ed1e00a9ba,1,response,2,2pedagogical,flower,Dax,has a black center,0.95,3,TRUE,TRUE
7d7715fdf52d94f4b8bdd8ed1e00a9ba,1,response,3,2pedagogical,artifact,Blicket,squeaks,0.49,3,TRUE,TRUE
7ff05c6caec0e456cf4e0d09f33e0103,1,id,1,generic,bird,Fep,has white wings,1,3,TRUE,TRUE
7ff05c6caec0e456cf4e0d09f33e0103,1,id,2,generic,flower,Dax,has a black center,1,3,TRUE,TRUE
7ff05c6caec0e456cf4e0d09f33e0103,1,id,3,generic,artifact,Blicket,squeaks,1,3,TRUE,TRUE
7ff05c6caec0e456cf4e0d09f33e0103,1,response,1,generic,bird,Fep,has white wings,1,3,TRUE,TRUE
7ff05c6caec0e456cf4e0d09f33e0103,1,response,2,generic,flower,Dax,has a black center,1,3,TRUE,TRUE
7ff05c6caec0e456cf4e0d09f33e0103,1,response,3,generic,artifact,Blicket,squeaks,1,3,TRUE,TRUE
811e60304f44e6ac5ce9cb414f7daa18,1,id,1,4pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
811e60304f44e6ac5ce9cb414f7daa18,1,id,2,4pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
811e60304f44e6ac5ce9cb414f7daa18,1,id,3,4pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
811e60304f44e6ac5ce9cb414f7daa18,1,response,1,4pedagogical,flower,Dax,has a black center,0.88,3,TRUE,TRUE
811e60304f44e6ac5ce9cb414f7daa18,1,response,2,4pedagogical,bird,Fep,has white wings,0.8,3,TRUE,TRUE
811e60304f44e6ac5ce9cb414f7daa18,1,response,3,4pedagogical,artifact,Blicket,squeaks,0.81,3,TRUE,TRUE
83ba99827745a87984e94a91d98ff2cf,1,id,1,3pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
83ba99827745a87984e94a91d98ff2cf,1,id,2,3pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
83ba99827745a87984e94a91d98ff2cf,1,id,3,3pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
83ba99827745a87984e94a91d98ff2cf,1,response,1,3pedagogical,artifact,Blicket,squeaks,0.9,3,TRUE,TRUE
83ba99827745a87984e94a91d98ff2cf,1,response,2,3pedagogical,flower,Dax,has a black center,0.92,3,TRUE,TRUE
83ba99827745a87984e94a91d98ff2cf,1,response,3,3pedagogical,bird,Fep,has white wings,0.94,3,TRUE,TRUE
83d61b15598de7441cfcfbd3abda95c3,1,id,1,pedageneric,artifact,Blicket,squeaks,1,3,TRUE,TRUE
83d61b15598de7441cfcfbd3abda95c3,1,id,2,pedageneric,bird,Fep,has white wings,1,3,TRUE,TRUE
83d61b15598de7441cfcfbd3abda95c3,1,id,3,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
83d61b15598de7441cfcfbd3abda95c3,1,response,1,pedageneric,artifact,Blicket,squeaks,1,3,TRUE,TRUE
83d61b15598de7441cfcfbd3abda95c3,1,response,2,pedageneric,bird,Fep,has white wings,1,3,TRUE,TRUE
83d61b15598de7441cfcfbd3abda95c3,1,response,3,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
853d2f4db8fbb9b9f453e9c7abd24e2b,1,id,1,accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
853d2f4db8fbb9b9f453e9c7abd24e2b,1,id,2,accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
853d2f4db8fbb9b9f453e9c7abd24e2b,1,id,3,accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
853d2f4db8fbb9b9f453e9c7abd24e2b,1,response,1,accidental,artifact,Blicket,squeaks,0.93,3,TRUE,TRUE
853d2f4db8fbb9b9f453e9c7abd24e2b,1,response,2,accidental,bird,Fep,has white wings,0.71,3,TRUE,TRUE
853d2f4db8fbb9b9f453e9c7abd24e2b,1,response,3,accidental,flower,Dax,has a black center,0.75,3,TRUE,TRUE
8617b3b1c127c74f974bbff885fad34f,1,id,1,pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
8617b3b1c127c74f974bbff885fad34f,1,id,2,pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
8617b3b1c127c74f974bbff885fad34f,1,id,3,pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
8617b3b1c127c74f974bbff885fad34f,1,response,1,pedagogical,bird,Fep,has white wings,0.99,3,TRUE,TRUE
8617b3b1c127c74f974bbff885fad34f,1,response,2,pedagogical,artifact,Blicket,squeaks,0.98,3,TRUE,TRUE
8617b3b1c127c74f974bbff885fad34f,1,response,3,pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
8617ef754cf8411e46c83cb7f820273a,1,id,1,3accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
8617ef754cf8411e46c83cb7f820273a,1,id,2,3accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
8617ef754cf8411e46c83cb7f820273a,1,id,3,3accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
8617ef754cf8411e46c83cb7f820273a,1,response,1,3accidental,bird,Fep,has white wings,0.99,3,TRUE,TRUE
8617ef754cf8411e46c83cb7f820273a,1,response,2,3accidental,flower,Dax,has a black center,0.98,3,TRUE,TRUE
8617ef754cf8411e46c83cb7f820273a,1,response,3,3accidental,artifact,Blicket,squeaks,0.98,3,TRUE,TRUE
8817a31b65faa1fb130ae682baa8e8f3,1,id,1,3accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
8817a31b65faa1fb130ae682baa8e8f3,1,id,2,3accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
8817a31b65faa1fb130ae682baa8e8f3,1,id,3,3accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
8817a31b65faa1fb130ae682baa8e8f3,1,response,1,3accidental,artifact,Blicket,squeaks,0.92,3,TRUE,TRUE
8817a31b65faa1fb130ae682baa8e8f3,1,response,2,3accidental,bird,Fep,has white wings,0.5,3,TRUE,TRUE
8817a31b65faa1fb130ae682baa8e8f3,1,response,3,3accidental,flower,Dax,has a black center,0.88,3,TRUE,TRUE
8955fb370e5a485349bf7d5e365a9971,1,id,1,3accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
8955fb370e5a485349bf7d5e365a9971,1,id,2,3accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
8955fb370e5a485349bf7d5e365a9971,1,id,3,3accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
8955fb370e5a485349bf7d5e365a9971,1,response,1,3accidental,bird,Fep,has white wings,0.52,3,TRUE,TRUE
8955fb370e5a485349bf7d5e365a9971,1,response,2,3accidental,flower,Dax,has a black center,0.68,3,TRUE,TRUE
8955fb370e5a485349bf7d5e365a9971,1,response,3,3accidental,artifact,Blicket,squeaks,0.78,3,TRUE,TRUE
8972c3fa113d18544f247c1d5dc83dbf,1,id,1,3pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
8972c3fa113d18544f247c1d5dc83dbf,1,id,2,3pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
8972c3fa113d18544f247c1d5dc83dbf,1,id,3,3pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
8972c3fa113d18544f247c1d5dc83dbf,1,response,1,3pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
8972c3fa113d18544f247c1d5dc83dbf,1,response,2,3pedagogical,flower,Dax,has a black center,0.88,3,TRUE,TRUE
8972c3fa113d18544f247c1d5dc83dbf,1,response,3,3pedagogical,artifact,Blicket,squeaks,0.77,3,TRUE,TRUE
89cb85a4d901a652cbba9f5ac1fee0bf,1,id,1,accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
89cb85a4d901a652cbba9f5ac1fee0bf,1,id,2,accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
89cb85a4d901a652cbba9f5ac1fee0bf,1,id,3,accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
89cb85a4d901a652cbba9f5ac1fee0bf,1,response,1,accidental,artifact,Blicket,squeaks,0.95,3,TRUE,TRUE
89cb85a4d901a652cbba9f5ac1fee0bf,1,response,2,accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
89cb85a4d901a652cbba9f5ac1fee0bf,1,response,3,accidental,flower,Dax,has a black center,0.73,3,TRUE,TRUE
89d02163ea1a4167acca1bdfb8fff2d2,1,id,1,accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
89d02163ea1a4167acca1bdfb8fff2d2,1,id,2,accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
89d02163ea1a4167acca1bdfb8fff2d2,1,id,3,accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
89d02163ea1a4167acca1bdfb8fff2d2,1,response,1,accidental,flower,Dax,has a black center,0.76,3,TRUE,TRUE
89d02163ea1a4167acca1bdfb8fff2d2,1,response,2,accidental,bird,Fep,has white wings,0.36,3,TRUE,TRUE
89d02163ea1a4167acca1bdfb8fff2d2,1,response,3,accidental,artifact,Blicket,squeaks,0.67,3,TRUE,TRUE
89d5c13591a787067f4abb3b55ec9303,1,id,1,4pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
89d5c13591a787067f4abb3b55ec9303,1,id,2,4pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
89d5c13591a787067f4abb3b55ec9303,1,id,3,4pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
89d5c13591a787067f4abb3b55ec9303,1,response,1,4pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
89d5c13591a787067f4abb3b55ec9303,1,response,2,4pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
89d5c13591a787067f4abb3b55ec9303,1,response,3,4pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
8a36009e571b4c0e6c6d486b171ef7a8,1,id,1,3accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
8a36009e571b4c0e6c6d486b171ef7a8,1,id,2,3accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
8a36009e571b4c0e6c6d486b171ef7a8,1,id,3,3accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
8a36009e571b4c0e6c6d486b171ef7a8,1,response,1,3accidental,bird,Fep,has white wings,0.1,3,TRUE,TRUE
8a36009e571b4c0e6c6d486b171ef7a8,1,response,2,3accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
8a36009e571b4c0e6c6d486b171ef7a8,1,response,3,3accidental,flower,Dax,has a black center,0.74,3,TRUE,TRUE
8a3748f64ded4495b02345167a0bd9de,1,id,1,generic,artifact,Blicket,squeaks,1,3,TRUE,TRUE
8a3748f64ded4495b02345167a0bd9de,1,id,2,generic,flower,Dax,has a black center,1,3,TRUE,TRUE
8a3748f64ded4495b02345167a0bd9de,1,id,3,generic,bird,Fep,has white wings,1,3,TRUE,TRUE
8a3748f64ded4495b02345167a0bd9de,1,response,1,generic,artifact,Blicket,squeaks,0.98,3,TRUE,TRUE
8a3748f64ded4495b02345167a0bd9de,1,response,2,generic,flower,Dax,has a black center,1,3,TRUE,TRUE
8a3748f64ded4495b02345167a0bd9de,1,response,3,generic,bird,Fep,has white wings,1,3,TRUE,TRUE
8aff4aaf68a53b60e8de5c1cd53fa41b,1,id,1,accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
8aff4aaf68a53b60e8de5c1cd53fa41b,1,id,2,accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
8aff4aaf68a53b60e8de5c1cd53fa41b,1,id,3,accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
8aff4aaf68a53b60e8de5c1cd53fa41b,1,response,1,accidental,artifact,Blicket,squeaks,0.72,3,TRUE,TRUE
8aff4aaf68a53b60e8de5c1cd53fa41b,1,response,2,accidental,flower,Dax,has a black center,0.24,3,TRUE,TRUE
8aff4aaf68a53b60e8de5c1cd53fa41b,1,response,3,accidental,bird,Fep,has white wings,0.16,3,TRUE,TRUE
8bd7ad893c274f22ebdfa5cea8733697,1,id,1,accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
8bd7ad893c274f22ebdfa5cea8733697,1,id,2,accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
8bd7ad893c274f22ebdfa5cea8733697,1,id,3,accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
8bd7ad893c274f22ebdfa5cea8733697,1,response,1,accidental,artifact,Blicket,squeaks,0.8,3,TRUE,TRUE
8bd7ad893c274f22ebdfa5cea8733697,1,response,2,accidental,bird,Fep,has white wings,0.6,3,TRUE,TRUE
8bd7ad893c274f22ebdfa5cea8733697,1,response,3,accidental,flower,Dax,has a black center,0.88,3,TRUE,TRUE
8c7bb985024fdfe0a3fa81fd6cfad502,1,id,1,generic,artifact,Blicket,squeaks,1,3,TRUE,TRUE
8c7bb985024fdfe0a3fa81fd6cfad502,1,id,2,generic,bird,Fep,has white wings,1,3,TRUE,TRUE
8c7bb985024fdfe0a3fa81fd6cfad502,1,id,3,generic,flower,Dax,has a black center,1,3,TRUE,TRUE
8c7bb985024fdfe0a3fa81fd6cfad502,1,response,1,generic,artifact,Blicket,squeaks,0.97,3,TRUE,TRUE
8c7bb985024fdfe0a3fa81fd6cfad502,1,response,2,generic,bird,Fep,has white wings,1,3,TRUE,TRUE
8c7bb985024fdfe0a3fa81fd6cfad502,1,response,3,generic,flower,Dax,has a black center,1,3,TRUE,TRUE
8c7fd3e86562c116cdb76351ab4f99bd,1,id,1,pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
8c7fd3e86562c116cdb76351ab4f99bd,1,id,2,pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
8c7fd3e86562c116cdb76351ab4f99bd,1,id,3,pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
8c7fd3e86562c116cdb76351ab4f99bd,1,response,1,pedagogical,flower,Dax,has a black center,0.49,3,TRUE,TRUE
8c7fd3e86562c116cdb76351ab4f99bd,1,response,2,pedagogical,bird,Fep,has white wings,0.49,3,TRUE,TRUE
8c7fd3e86562c116cdb76351ab4f99bd,1,response,3,pedagogical,artifact,Blicket,squeaks,0.49,3,TRUE,TRUE
8db22072bdb8e7b7df5c9b64ad33249f,1,id,1,4accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
8db22072bdb8e7b7df5c9b64ad33249f,1,id,2,4accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
8db22072bdb8e7b7df5c9b64ad33249f,1,id,3,4accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
8db22072bdb8e7b7df5c9b64ad33249f,1,response,1,4accidental,artifact,Blicket,squeaks,0.79,3,TRUE,TRUE
8db22072bdb8e7b7df5c9b64ad33249f,1,response,2,4accidental,flower,Dax,has a black center,0.8,3,TRUE,TRUE
8db22072bdb8e7b7df5c9b64ad33249f,1,response,3,4accidental,bird,Fep,has white wings,0.86,3,TRUE,TRUE
8db6d93600cd1f7a16462698465b66fd,1,id,1,4accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
8db6d93600cd1f7a16462698465b66fd,1,id,2,4accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
8db6d93600cd1f7a16462698465b66fd,1,id,3,4accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
8db6d93600cd1f7a16462698465b66fd,1,response,1,4accidental,flower,Dax,has a black center,0.99,3,TRUE,TRUE
8db6d93600cd1f7a16462698465b66fd,1,response,2,4accidental,artifact,Blicket,squeaks,0.99,3,TRUE,TRUE
8db6d93600cd1f7a16462698465b66fd,1,response,3,4accidental,bird,Fep,has white wings,0.99,3,TRUE,TRUE
8e4078d8d094fbe4ec6651c81e6c829e,1,id,1,accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
8e4078d8d094fbe4ec6651c81e6c829e,1,id,2,accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
8e4078d8d094fbe4ec6651c81e6c829e,1,id,3,accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
8e4078d8d094fbe4ec6651c81e6c829e,1,response,1,accidental,flower,Dax,has a black center,0.97,3,TRUE,TRUE
8e4078d8d094fbe4ec6651c81e6c829e,1,response,2,accidental,bird,Fep,has white wings,0.05,3,TRUE,TRUE
8e4078d8d094fbe4ec6651c81e6c829e,1,response,3,accidental,artifact,Blicket,squeaks,0.98,3,TRUE,TRUE
8ea06dd64054bc2bdbd96630bf9a9401,1,id,1,pedageneric,artifact,Blicket,squeaks,1,3,TRUE,TRUE
8ea06dd64054bc2bdbd96630bf9a9401,1,id,2,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
8ea06dd64054bc2bdbd96630bf9a9401,1,id,3,pedageneric,bird,Fep,has white wings,1,3,TRUE,TRUE
8ea06dd64054bc2bdbd96630bf9a9401,1,response,1,pedageneric,artifact,Blicket,squeaks,0.98,3,TRUE,TRUE
8ea06dd64054bc2bdbd96630bf9a9401,1,response,2,pedageneric,flower,Dax,has a black center,1,3,TRUE,TRUE
8ea06dd64054bc2bdbd96630bf9a9401,1,response,3,pedageneric,bird,Fep,has white wings,0.95,3,TRUE,TRUE
8f3b9b5e6fc4884f9e85cb864ce8f4e4,1,id,1,4accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
8f3b9b5e6fc4884f9e85cb864ce8f4e4,1,id,2,4accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
8f3b9b5e6fc4884f9e85cb864ce8f4e4,1,id,3,4accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
8f3b9b5e6fc4884f9e85cb864ce8f4e4,1,response,1,4accidental,bird,Fep,has white wings,0.65,3,TRUE,TRUE
8f3b9b5e6fc4884f9e85cb864ce8f4e4,1,response,2,4accidental,flower,Dax,has a black center,0.88,3,TRUE,TRUE
8f3b9b5e6fc4884f9e85cb864ce8f4e4,1,response,3,4accidental,artifact,Blicket,squeaks,0.9,3,TRUE,TRUE
916a9dd0566949e0d6c8a8c812b96428,1,id,1,3pedagogical,bird,Fep,has white wings,1,3,TRUE,TRUE
916a9dd0566949e0d6c8a8c812b96428,1,id,2,3pedagogical,artifact,Blicket,squeaks,1,3,TRUE,TRUE
916a9dd0566949e0d6c8a8c812b96428,1,id,3,3pedagogical,flower,Dax,has a black center,1,3,TRUE,TRUE
916a9dd0566949e0d6c8a8c812b96428,1,response,1,3pedagogical,bird,Fep,has white wings,0.47,3,TRUE,TRUE
916a9dd0566949e0d6c8a8c812b96428,1,response,2,3pedagogical,artifact,Blicket,squeaks,0.49,3,TRUE,TRUE
916a9dd0566949e0d6c8a8c812b96428,1,response,3,3pedagogical,flower,Dax,has a black center,0.34,3,TRUE,TRUE
92713de97872c3c8f072c1fe598bc289,1,id,1,3accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
92713de97872c3c8f072c1fe598bc289,1,id,2,3accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
92713de97872c3c8f072c1fe598bc289,1,id,3,3accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
92713de97872c3c8f072c1fe598bc289,1,response,1,3accidental,flower,Dax,has a black center,0.91,3,TRUE,TRUE
92713de97872c3c8f072c1fe598bc289,1,response,2,3accidental,bird,Fep,has white wings,0.9,3,TRUE,TRUE
92713de97872c3c8f072c1fe598bc289,1,response,3,3accidental,artifact,Blicket,squeaks,0.88,3,TRUE,TRUE
929306f2cb3d9aae17cfd3e385120f6b,1,id,1,4accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
929306f2cb3d9aae17cfd3e385120f6b,1,id,2,4accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
929306f2cb3d9aae17cfd3e385120f6b,1,id,3,4accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
929306f2cb3d9aae17cfd3e385120f6b,1,response,1,4accidental,artifact,Blicket,squeaks,0.74,3,TRUE,TRUE
929306f2cb3d9aae17cfd3e385120f6b,1,response,2,4accidental,bird,Fep,has white wings,0.73,3,TRUE,TRUE
929306f2cb3d9aae17cfd3e385120f6b,1,response,3,4accidental,flower,Dax,has a black center,0.87,3,TRUE,TRUE
9295889a4c2642d5ff952a7b9a89ada3,1,id,1,generic,flower,Dax,has a black center,1,3,TRUE,TRUE
9295889a4c2642d5ff952a7b9a89ada3,1,id,2,generic,bird,Fep,has white wings,1,3,TRUE,TRUE
9295889a4c2642d5ff952a7b9a89ada3,1,id,3,generic,artifact,Blicket,squeaks,1,3,TRUE,TRUE
9295889a4c2642d5ff952a7b9a89ada3,1,response,1,generic,flower,Dax,has a black center,0.83,3,TRUE,TRUE
9295889a4c2642d5ff952a7b9a89ada3,1,response,2,generic,bird,Fep,has white wings,0.84,3,TRUE,TRUE
9295889a4c2642d5ff952a7b9a89ada3,1,response,3,generic,artifact,Blicket,squeaks,0.87,3,TRUE,TRUE
92c86da8b106d0799660c72f7d00d825,1,id,1,4accidental,flower,Dax,has a black center,1,3,TRUE,TRUE
92c86da8b106d0799660c72f7d00d825,1,id,2,4accidental,artifact,Blicket,squeaks,1,3,TRUE,TRUE
92c86da8b106d0799660c72f7d00d825,1,id,3,4accidental,bird,Fep,has white wings,1,3,TRUE,TRUE
